ID,Date,Product,Region,Store_Type,Price,Discount,Marketing_Spend,Sales,no of units sold,season
876,25-05-2022,Washing_Machine,North,Retail,40207.61,0.16,3827.01,112993.404,3,Summer
877,26-05-2022,Water_Purifier,East,Online,59024.22,0.32,2934.96,109117.284,2,Summer
878,27-05-2022,Ceiling_Fan,South,Online,44707.68,0.09,4696.78,102973.608,2,Summer
879,28-05-2022,Washing_Machine,West,Online,34661.68,0.09,2652.97,331838.496,10,Summer
880,29-05-2022,Ceiling_Fan,West,Retail,29175.38,0.14,3025.43,38661.024,1,Summer
881,30-05-2022,Water_Purifier,North,Retail,50779.54,0.09,3182.44,543041.28,11,Summer
882,31-05-2022,Air_Conditioner,West,Retail,75433.15,0.05,2344.91,239643.9,3,Summer
883,01-06-2022,Air_Conditioner,West,Online,55380.86,0.3,4273.17,92709.588,2,Monsoon
884,02-06-2022,Air_Conditioner,West,Online,10605.94,0.2,1333.29,63052.68,6,Monsoon
885,03-06-2022,Air_Conditioner,West,Retail,39551.37,0.3,2996.79,57139.62,1,Monsoon
886,04-06-2022,Refrigerator,South,Retail,71811.81,0.29,3750.05,392926.332,5,Monsoon
887,05-06-2022,Air_Conditioner,East,Retail,12084.68,0.1,4567.89,112968.684,9,Monsoon
888,06-06-2022,Water_Purifier,South,Online,79165.68,0.19,4477.63,110120.4,1,Monsoon
889,07-06-2022,Microwave,South,Retail,76180.2,0.03,2789.33,727019.916,10,Monsoon
890,08-06-2022,Microwave,North,Online,10870.59,0.32,3394.23,40362.96,4,Monsoon
891,09-06-2022,Refrigerator,West,Retail,75006,0.14,2274.07,188516.256,3,Monsoon
892,10-06-2022,Air_Conditioner,South,Online,32234.94,0.14,2606.8,85989.408,3,Monsoon
893,11-06-2022,Air_Conditioner,West,Online,68353.19,0.11,4578.2,676639.488,10,Monsoon
894,12-06-2022,Air_Conditioner,South,Retail,36378.75,0.16,4688.17,73172.772,2,Monsoon
895,13-06-2022,Ceiling_Fan,South,Online,38064.13,0.09,4529.36,365824.5,10,Monsoon
896,14-06-2022,Washing_Machine,North,Retail,52568.23,0.13,1122.67,323700.576,6,Monsoon
897,15-06-2022,Ceiling_Fan,East,Online,63085.81,0.28,4325.38,73665.348,1,Monsoon
898,16-06-2022,Washing_Machine,East,Online,7534.19,0.29,4767.64,33252.924,4,Monsoon
899,17-06-2022,Air_Conditioner,South,Retail,49486.7,0.11,2125.62,441684.864,9,Monsoon
900,18-06-2022,Air_Conditioner,North,Online,19004.97,0.16,2833.91,144363.876,8,Monsoon
901,19-06-2022,Ceiling_Fan,West,Retail,30946.21,0.31,4005.93,138342.144,4,Monsoon
902,20-06-2022,Ceiling_Fan,West,Retail,31097.65,0.02,3029.35,319645.524,10,Monsoon
903,21-06-2022,Washing_Machine,South,Retail,40179.53,0.31,4970.68,69308.004,2,Monsoon
904,22-06-2022,Microwave,East,Online,30060.23,0.08,2550.71,304966.272,10,Monsoon
905,23-06-2022,Washing_Machine,North,Online,13052.08,0.24,3712.74,102583.992,8,Monsoon
906,24-06-2022,Ceiling_Fan,East,Online,15922.16,0.2,4066.66,112721.124,7,Monsoon
907,25-06-2022,Water_Purifier,West,Retail,7507.85,0.19,2723.45,61015.416,8,Monsoon
908,26-06-2022,Ceiling_Fan,East,Retail,40268.68,0.3,4356.43,199380.108,5,Monsoon
909,27-06-2022,Water_Purifier,West,Online,76583.58,0.04,2957.7,624315.78,8,Monsoon
910,28-06-2022,Refrigerator,North,Online,13675.64,0.12,2352.43,87304.248,6,Monsoon
911,29-06-2022,Ceiling_Fan,North,Retail,75969.84,0.19,985.21,310054.86,4,Monsoon
912,30-06-2022,Refrigerator,South,Online,60002.11,0.28,2270.36,317258.856,5,Monsoon
913,01-07-2022,Microwave,South,Retail,52812.41,0.08,3802.71,161173.6,3,Monsoon
914,02-07-2022,Washing_Machine,East,Online,53395.83,0.28,4645.79,190783.78,4,Monsoon
915,03-07-2022,Water_Purifier,North,Retail,67004.57,0.14,1632.56,203238.37,3,Monsoon
916,04-07-2022,Washing_Machine,North,Online,13018.99,0.07,2098.56,25498.61,2,Monsoon
917,05-07-2022,Refrigerator,South,Online,42856.57,0.27,1192.82,121911.19,3,Monsoon
918,06-07-2022,Water_Purifier,West,Retail,57281.84,0.03,3608.25,481617.03,8,Monsoon
919,07-07-2022,Washing_Machine,East,Retail,49011.53,0.18,4820.85,178028.31,4,Monsoon
920,08-07-2022,Ceiling_Fan,East,Retail,67458.43,0.02,3384.28,511158.98,8,Monsoon
921,09-07-2022,Air_Conditioner,South,Online,10420.38,0.12,3276.84,23628.91,2,Monsoon
922,10-07-2022,Refrigerator,North,Retail,56802.58,0.21,2990.7,216282.65,4,Monsoon
923,11-07-2022,Washing_Machine,South,Retail,45052.08,0.19,898.05,74214.32,2,Monsoon
924,12-07-2022,Refrigerator,South,Online,33437.06,0.14,3782.77,64631.4,2,Monsoon
925,13-07-2022,Refrigerator,South,Retail,30520.62,0.15,3209.22,170103.27,6,Monsoon
926,14-07-2022,Water_Purifier,South,Retail,51562.45,0.08,3476.65,306793.97,6,Monsoon
927,15-07-2022,Water_Purifier,West,Retail,71824.65,0.16,4544.65,176192.45,2,Monsoon
928,16-07-2022,Air_Conditioner,West,Online,42213.19,0.33,4027.82,149045.14,4,Monsoon
929,17-07-2022,Ceiling_Fan,North,Online,66854.24,0.3,4014.12,410406.74,6,Monsoon
930,18-07-2022,Refrigerator,South,Online,35161.73,0.05,4672.33,85774.33,2,Monsoon
931,19-07-2022,Washing_Machine,West,Retail,12679.58,0.01,4954.71,14723.1,1,Monsoon
932,20-07-2022,Microwave,North,Online,9612.93,0.33,3115.77,44234.19,5,Monsoon
933,21-07-2022,Refrigerator,South,Retail,8850.08,0.18,989.97,10751.23,1,Monsoon
934,22-07-2022,Refrigerator,East,Retail,33511.26,0.19,2566.08,266540.66,8,Monsoon
935,23-07-2022,Air_Conditioner,West,Retail,30292.83,0.27,4044.21,143442.77,5,Monsoon
936,24-07-2022,Ceiling_Fan,North,Online,58845.28,0.11,624.76,274093.95,5,Monsoon
937,25-07-2022,Microwave,East,Online,60711.61,0.17,755.99,245399.02,4,Monsoon
938,26-07-2022,Water_Purifier,South,Retail,8814.05,0.34,802.21,35820.65,4,Monsoon
939,27-07-2022,Water_Purifier,South,Retail,21584.24,0.24,3789.66,29783.47,1,Monsoon
940,28-07-2022,Washing_Machine,South,Online,25569.64,0.05,2755.25,227612.32,9,Monsoon
941,29-07-2022,Microwave,West,Online,46070.9,0.05,2160.04,290211.64,6,Monsoon
942,30-07-2022,Water_Purifier,North,Online,15838.64,0.07,975.28,39119.86,2,Monsoon
943,31-07-2022,Washing_Machine,East,Retail,15045.59,0.27,3795.08,66594.15,4,Monsoon
944,01-08-2022,Ceiling_Fan,North,Online,75784.17,0.1,1944.59,150005.5,2,Monsoon
945,02-08-2022,Washing_Machine,West,Online,65315.22,0.01,1693.96,74877.02,1,Monsoon
946,03-08-2022,Water_Purifier,North,Online,18549.12,0.33,3435.44,82951.99,4,Monsoon
947,04-08-2022,Air_Conditioner,West,Retail,35492.59,0.06,3015.55,228081.38,6,Monsoon
948,05-08-2022,Air_Conditioner,South,Online,31671.65,0,2130.85,198051.35,6,Monsoon
949,06-08-2022,Air_Conditioner,East,Retail,64325.31,0.08,3386.69,156904.93,2,Monsoon
950,07-08-2022,Water_Purifier,South,Retail,43265.97,0.08,1720.5,255978.75,6,Monsoon
951,08-08-2022,Air_Conditioner,North,Retail,14588.73,0.15,4076.74,18707.26,1,Monsoon
952,09-08-2022,Microwave,South,Online,60424.4,0.32,1531.94,266383.31,4,Monsoon
953,10-08-2022,Ceiling_Fan,East,Online,34766.6,0.31,1214.77,143601.55,4,Monsoon
954,11-08-2022,Washing_Machine,South,Online,24719.32,0.16,4020.98,143216.98,6,Monsoon
955,12-08-2022,Washing_Machine,East,Retail,33162.4,0.14,3685.51,258367.63,8,Monsoon
956,13-08-2022,Water_Purifier,East,Online,42331.74,0.19,1321.88,296707.85,7,Monsoon
957,14-08-2022,Air_Conditioner,South,Retail,30733.66,0.09,1023.11,274806.8,9,Monsoon
958,15-08-2022,Air_Conditioner,West,Online,23142.93,0.02,4272.8,221951.02,10,Monsoon
959,16-08-2022,Refrigerator,North,Online,34887.65,0.33,3994.69,185849.57,5,Monsoon
960,17-08-2022,Ceiling_Fan,West,Online,6437.97,0.07,1972.66,57524.76,9,Monsoon
961,18-08-2022,Microwave,West,Online,62937.34,0.07,3461.89,515404.33,8,Monsoon
962,19-08-2022,Washing_Machine,South,Retail,17820.87,0.17,1058.72,111648.48,6,Monsoon
963,20-08-2022,Refrigerator,North,Retail,8292.85,0.17,2781.71,11552.94,1,Monsoon
964,21-08-2022,Refrigerator,North,Retail,54027.4,0.01,584.29,77098.96,1,Monsoon
965,22-08-2022,Water_Purifier,West,Retail,63045.21,0.05,2262.21,511389.73,8,Monsoon
966,23-08-2022,Washing_Machine,South,Online,66037.18,0.13,836.79,310639.25,5,Monsoon
967,24-08-2022,Water_Purifier,North,Retail,42013.19,0.24,2638.16,266023.73,6,Monsoon
968,25-08-2022,Microwave,West,Retail,20402.61,0.08,2397.57,71632.81,4,Monsoon
969,26-08-2022,Refrigerator,North,Retail,60292.08,0.15,2499.73,234658.07,4,Monsoon
970,27-08-2022,Refrigerator,South,Online,57478.48,0.2,703.99,335751.6,6,Monsoon
971,28-08-2022,Ceiling_Fan,South,Retail,23470.31,0.31,2127.27,149603.96,6,Monsoon
972,29-08-2022,Microwave,South,Retail,72755.58,0.11,3904.18,115897.41,2,Monsoon
973,30-08-2022,Refrigerator,North,Online,12827.86,0.05,2160.11,106671.84,8,Monsoon
974,31-08-2022,Microwave,East,Online,78701.62,0.17,3718.27,531535.4,7,Monsoon
975,01-09-2022,Washing_Machine,North,Retail,69518.59,0.26,2162.65,197536.49,3,Monsoon
976,02-09-2022,Air_Conditioner,East,Retail,56592.4,0.04,2404.58,228014.83,4,Monsoon
977,03-09-2022,Refrigerator,South,Online,75406.24,0.15,3037.51,90896.97,1,Monsoon
978,04-09-2022,Ceiling_Fan,West,Retail,59173.34,0.01,4778.07,66880.6,1,Monsoon
979,05-09-2022,Washing_Machine,East,Online,19284.27,0.01,989.87,101051.98,5,Monsoon
980,06-09-2022,Microwave,South,Retail,38161.71,0.17,648.11,58909.51,2,Monsoon
981,07-09-2022,Water_Purifier,South,Retail,10362.73,0.1,3235.81,25610.6,2,Monsoon
982,08-09-2022,Washing_Machine,East,Retail,34224.31,0.3,4770.94,206531.16,6,Monsoon
983,09-09-2022,Refrigerator,West,Retail,60620.23,0.21,4953.75,294008.83,5,Monsoon
984,10-09-2022,Microwave,South,Retail,33983.25,0.16,2678.74,191334.57,6,Monsoon
985,11-09-2022,Air_Conditioner,East,Online,29772.06,0.14,2606.37,68805.91,2,Monsoon
986,12-09-2022,Washing_Machine,West,Online,49651.68,0.17,3402.34,348559.94,7,Monsoon
987,13-09-2022,Refrigerator,West,Retail,70415.34,0.01,3000.36,614282.29,9,Monsoon
988,14-09-2022,Ceiling_Fan,South,Retail,8568.74,0.31,3353.4,33759.67,4,Monsoon
989,15-09-2022,Water_Purifier,North,Retail,33910.28,0.35,4433,203070.46,6,Monsoon
990,16-09-2022,Microwave,North,Online,16868.06,0.06,3858.38,136416.22,8,Monsoon
991,17-09-2022,Washing_Machine,South,Online,57151.57,0.04,2735.95,415985.75,7,Monsoon
992,18-09-2022,Washing_Machine,West,Online,12929.34,0.05,2578.39,93431.92,7,Monsoon
993,19-09-2022,Air_Conditioner,South,Online,54860.58,0.23,3378.21,82311.54,2,Monsoon
994,20-09-2022,Air_Conditioner,East,Online,26463.57,0.23,2550.68,70046.26,3,Monsoon
995,21-09-2022,Ceiling_Fan,North,Online,19918.76,0.3,2560.01,22331.67,1,Monsoon
996,22-09-2022,Water_Purifier,East,Online,75226.44,0.26,573.38,60016.92,1,Monsoon
997,23-09-2022,Ceiling_Fan,South,Online,6389.34,0.16,1283.29,13013.94,2,Monsoon
998,24-09-2022,Refrigerator,South,Retail,37833.3,0.21,2698.31,266734.75,7,Monsoon
999,25-09-2022,Refrigerator,West,Online,6622.02,0.24,4201.94,15897.74,2,Monsoon
1000,26-09-2022,Ceiling_Fan,West,Online,41269.48,0.18,1754.27,329319.57,8,Monsoon
1001,27-09-2022,Water_Purifier,West,Online,42578.55,0.17,2851.9,225315.63,5,Monsoon
1002,28-09-2022,Ceiling_Fan,East,Online,29124.69,0.23,2052.33,70312.87,2,Monsoon
1003,29-09-2022,Water_Purifier,West,Retail,14912.13,0.2,971.62,65305.31,4,Monsoon
1004,30-09-2022,Water_Purifier,South,Online,33229.07,0.23,4812.34,76038.98,2,Monsoon
1005,01-10-2022,Microwave,West,Retail,55419.72,0.21,4346.03,560951.066,10,Post-Monsoon
1006,02-10-2022,Water_Purifier,North,Retail,63679.69,0.25,853.22,535530.294,8,Post-Monsoon
1007,03-10-2022,Air_Conditioner,West,Retail,44806.3,0.22,3739.04,56162.691,1,Post-Monsoon
1008,04-10-2022,Water_Purifier,East,Online,49237.58,0.18,2064.11,500202.768,10,Post-Monsoon
1009,05-10-2022,Water_Purifier,North,Online,20046.23,0.24,4976.82,148336.305,7,Post-Monsoon
1010,06-10-2022,Water_Purifier,North,Online,26549.77,0.16,1860.79,50488.178,2,Post-Monsoon
1011,07-10-2022,Refrigerator,North,Retail,17142.17,0.08,1574.32,144246.986,8,Post-Monsoon
1012,08-10-2022,Air_Conditioner,East,Retail,23697.15,0,3055.51,210171.026,9,Post-Monsoon
1013,09-10-2022,Air_Conditioner,South,Retail,21866.51,0.2,4258.07,67520.778,3,Post-Monsoon
1014,10-10-2022,Ceiling_Fan,West,Retail,43958.66,0.21,1366.33,353309.944,8,Post-Monsoon
1015,11-10-2022,Microwave,North,Online,47201.66,0.34,3692.31,72233.343,2,Post-Monsoon
1016,12-10-2022,Water_Purifier,North,Online,75871.06,0.13,776.33,463804.536,6,Post-Monsoon
1017,13-10-2022,Washing_Machine,North,Online,19667.8,0.14,4635.21,23952.383,1,Post-Monsoon
1018,14-10-2022,Microwave,South,Retail,53125.68,0.07,864.84,624217.854,12,Post-Monsoon
1019,15-10-2022,Microwave,South,Retail,66294.45,0.02,4614.04,655746.819,10,Post-Monsoon
1020,16-10-2022,Air_Conditioner,East,Online,47018.11,0.27,2708.63,108412.265,2,Post-Monsoon
1021,17-10-2022,Microwave,South,Online,24125.27,0.09,2516.41,116303.187,5,Post-Monsoon
1022,18-10-2022,Water_Purifier,West,Retail,24691.27,0.21,4879.88,62001.706,3,Post-Monsoon
1023,19-10-2022,Water_Purifier,East,Online,7943.98,0.24,4956.73,62000.874,8,Post-Monsoon
1024,20-10-2022,Refrigerator,East,Online,27908.32,0.16,3425.8,46630.142,2,Post-Monsoon
1025,21-10-2022,Water_Purifier,West,Retail,60845.28,0.31,1072.04,467389.286,8,Post-Monsoon
1026,22-10-2022,Water_Purifier,West,Retail,8563.83,0.16,2777.77,88651.966,10,Post-Monsoon
1027,23-10-2022,Air_Conditioner,West,Retail,21447.15,0.1,2881.23,177901.802,8,Post-Monsoon
1028,24-10-2022,Water_Purifier,East,Online,57967.44,0.31,2815.01,151658.481,3,Post-Monsoon
1029,25-10-2022,Refrigerator,East,Retail,63698.87,0.3,3062.71,245822.72,4,Post-Monsoon
1030,26-10-2022,Washing_Machine,East,Online,39148.88,0.06,584.26,253320.041,6,Post-Monsoon
1031,27-10-2022,Air_Conditioner,West,Online,57355.58,0.01,3700.52,475498.907,8,Post-Monsoon
1032,28-10-2022,Washing_Machine,West,Retail,34096.41,0.03,3705.77,301741.544,9,Post-Monsoon
1033,29-10-2022,Air_Conditioner,North,Online,16993.49,0.1,1019.61,119054.364,7,Post-Monsoon
1034,30-10-2022,Ceiling_Fan,South,Retail,34861.21,0.34,3066.08,124484.022,4,Post-Monsoon
1035,31-10-2022,Microwave,North,Retail,48497.59,0.2,3057.63,454858.209,9,Post-Monsoon
1036,01-11-2022,Ceiling_Fan,West,Online,76104,0.13,3571.03,149125.015,2,Post-Monsoon
1037,02-11-2022,Water_Purifier,East,Online,10156.32,0.31,884.29,47339.474,5,Post-Monsoon
1038,03-11-2022,Washing_Machine,West,Retail,43054.56,0.16,3319.26,375188.255,9,Post-Monsoon
1039,04-11-2022,Water_Purifier,South,Retail,29668.98,0.11,1763.38,53133.197,2,Post-Monsoon
1040,05-11-2022,Microwave,North,Retail,43123.38,0.33,2781.51,275994.927,6,Post-Monsoon
1041,06-11-2022,Air_Conditioner,North,Retail,6798.16,0.3,3979.96,51825.358,8,Post-Monsoon
1042,07-11-2022,Microwave,East,Retail,28476.9,0.3,3675.41,180036.896,6,Post-Monsoon
1043,08-11-2022,Refrigerator,North,Retail,66490.11,0.18,1035.06,79130.974,1,Post-Monsoon
1044,09-11-2022,Microwave,North,Online,46545.63,0.28,3160.33,114198.513,2,Post-Monsoon
1045,10-11-2022,Refrigerator,West,Online,38793.69,0.06,4861.02,193369.462,5,Post-Monsoon
1046,11-11-2022,Microwave,North,Online,26414.38,0.2,1205.46,85248.15,3,Post-Monsoon
1047,12-11-2022,Refrigerator,North,Online,27353.19,0.34,4338.08,226801.705,8,Post-Monsoon
1048,13-11-2022,Washing_Machine,North,Retail,33732.61,0.1,3661.47,270916.165,8,Post-Monsoon
1049,14-11-2022,Water_Purifier,East,Online,67667.8,0.28,3983.01,232620.466,3,Post-Monsoon
1050,15-11-2022,Water_Purifier,East,Online,77540.99,0.17,1768.81,783729.466,10,Post-Monsoon
1051,16-11-2022,Ceiling_Fan,West,Retail,37899.15,0.01,1795.5,373886.578,10,Post-Monsoon
1052,17-11-2022,Water_Purifier,North,Online,34501.46,0.27,4577.09,116609.077,3,Post-Monsoon
1053,18-11-2022,Air_Conditioner,East,Retail,68491.31,0.06,2119.24,369095.532,5,Post-Monsoon
1054,19-11-2022,Microwave,East,Retail,37017.9,0.22,783.57,104908.271,3,Post-Monsoon
1055,20-11-2022,Ceiling_Fan,West,Retail,46401.36,0.03,3202.69,569888.462,12,Post-Monsoon
1056,21-11-2022,Air_Conditioner,South,Retail,22320.62,0.33,1061.68,109953.324,5,Post-Monsoon
1057,22-11-2022,Air_Conditioner,North,Retail,60762.69,0.1,4084.68,644417.306,11,Post-Monsoon
1058,23-11-2022,Refrigerator,East,Online,44899.12,0.08,3387.86,221160.654,5,Post-Monsoon
1059,24-11-2022,Water_Purifier,West,Online,65677.59,0.05,4436.27,709531.719,11,Post-Monsoon
1060,25-11-2022,Washing_Machine,West,Online,63554.95,0.33,4031.77,82203.186,1,Post-Monsoon
1061,26-11-2022,Washing_Machine,West,Retail,21125.36,0.25,1004.51,202652.255,10,Post-Monsoon
1062,27-11-2022,Ceiling_Fan,East,Online,58672.67,0.26,2214.82,519745.603,9,Post-Monsoon
1063,28-11-2022,Washing_Machine,North,Online,65004.08,0.17,3985.52,299412.945,5,Post-Monsoon
1064,29-11-2022,Microwave,South,Online,30958.04,0.17,2378.04,266311.188,9,Post-Monsoon
1065,30-11-2022,Washing_Machine,North,Online,17945.68,0.04,4875.64,174025.735,10,Post-Monsoon
1066,01-12-2022,Ceiling_Fan,West,Retail,5197.41,0.2,3810.83,49249.33,9,Winter
1067,02-12-2022,Washing_Machine,West,Online,38817.77,0.09,569.75,172907.696,4,Winter
1068,03-12-2022,Microwave,South,Retail,31432.45,0.34,4459.94,139960.704,4,Winter
1069,04-12-2022,Refrigerator,North,Retail,46618.24,0.28,953.62,383330.441,8,Winter
1070,05-12-2022,Ceiling_Fan,West,Online,19103.08,0.14,1132.36,171012.036,9,Winter
1071,06-12-2022,Refrigerator,West,Retail,69474.92,0.05,3805.22,389641.928,6,Winter
1072,07-12-2022,Refrigerator,North,Retail,24331.64,0.27,4392.36,198846.414,8,Winter
1073,08-12-2022,Refrigerator,West,Retail,21982.22,0.04,2913.57,39026.962,2,Winter
1074,09-12-2022,Air_Conditioner,North,Retail,41053.55,0.07,1800.72,398976.695,10,Winter
1075,10-12-2022,Water_Purifier,West,Retail,42413.83,0.07,2080.92,146701.776,3,Winter
1076,11-12-2022,Air_Conditioner,North,Retail,21131.39,0.19,2043,79550.549,4,Winter
1077,12-12-2022,Water_Purifier,South,Retail,25389.55,0.28,1970.05,129254.19,5,Winter
1078,13-12-2022,Refrigerator,West,Online,17727.89,0.11,1593.09,103532.39,6,Winter
1079,14-12-2022,Ceiling_Fan,South,Online,58884.51,0.03,3239.9,422140.121,7,Winter
1080,15-12-2022,Water_Purifier,West,Retail,62756.68,0.16,4551.82,404532.986,6,Winter
1081,16-12-2022,Microwave,West,Retail,39674.64,0.26,1881.87,152047.766,4,Winter
1082,17-12-2022,Microwave,East,Online,58556.53,0.08,1340.12,180479.949,3,Winter
1083,18-12-2022,Washing_Machine,North,Online,60195.15,0.08,4273.6,569923.588,9,Winter
1084,19-12-2022,Water_Purifier,South,Online,15370.66,0.33,3838.02,61581.208,4,Winter
1085,20-12-2022,Ceiling_Fan,South,Online,77463.35,0.33,4688.77,374634.949,5,Winter
1086,21-12-2022,Air_Conditioner,South,Retail,66577.4,0.35,1244.84,382681.468,6,Winter
1087,22-12-2022,Refrigerator,North,Retail,20336.26,0.28,1149.13,174867.225,9,Winter
1088,23-12-2022,Washing_Machine,East,Online,18962.38,0.07,2936.43,168914.655,9,Winter
1089,24-12-2022,Microwave,South,Online,14424.59,0.07,3264.95,24574.329,2,Winter
1090,25-12-2022,Air_Conditioner,North,Online,15378.39,0.12,2660.78,150367.087,10,Winter
1091,26-12-2022,Air_Conditioner,West,Online,61112.13,0.11,3195.35,700293.295,11,Winter
1092,27-12-2022,Refrigerator,South,Retail,40224.07,0.33,1311.71,184017.483,5,Winter
1093,28-12-2022,Water_Purifier,South,Online,63720.06,0.28,2658.26,580096.53,9,Winter
1094,29-12-2022,Microwave,East,Online,60969.12,0.25,3461.42,352267.968,6,Winter
1095,30-12-2022,Ceiling_Fan,South,Online,50345.95,0.07,2447.18,312652.457,6,Winter
1096,31-12-2022,Air_Conditioner,South,Retail,56477.5,0.32,3557.51,198837.873,4,Winter
1097,01-01-2023,Refrigerator,West,Retail,6376.68,0.29,2530.36,31320.82,5,Winter
1098,02-01-2023,Ceiling_Fan,North,Retail,28383.32,0.06,2001.2,81865.46,3,Winter
1099,03-01-2023,Water_Purifier,North,Online,52836.66,0.3,1866.22,71915.22,1,Winter
1100,04-01-2023,Microwave,East,Online,5700.87,0.1,2349.06,6388.51,1,Winter
1101,05-01-2023,Water_Purifier,West,Online,7473.27,0.03,603.9,26324.43,4,Winter
1102,06-01-2023,Air_Conditioner,North,Retail,68891.6,0.23,3508.36,241994.96,4,Winter
1103,07-01-2023,Ceiling_Fan,West,Retail,56301.86,0.23,4302.98,258757.24,5,Winter
1104,08-01-2023,Ceiling_Fan,North,Online,24902.73,0.03,2095.82,87799.7,4,Winter
1105,09-01-2023,Ceiling_Fan,West,Online,56597.21,0.11,707.15,496488.68,9,Winter
1106,10-01-2023,Air_Conditioner,East,Retail,64434.25,0.35,4940.49,151852.79,2,Winter
1107,11-01-2023,Air_Conditioner,South,Online,28009.57,0.24,1686.64,105771.75,4,Winter
1108,12-01-2023,Water_Purifier,East,Online,7702.8,0.26,1069.8,10998.21,1,Winter
1109,13-01-2023,Washing_Machine,North,Online,74958.43,0.07,2163.89,233228.95,3,Winter
1110,14-01-2023,Water_Purifier,East,Retail,30888.49,0.03,3823.51,42994.91,1,Winter
1111,15-01-2023,Microwave,South,Online,12986.13,0.1,1822.62,70540.92,5,Winter
1112,16-01-2023,Refrigerator,East,Online,41889.27,0.09,3086.16,295789.34,7,Winter
1113,17-01-2023,Ceiling_Fan,North,Online,62635.08,0.08,2370.02,159123,3,Winter
1114,18-01-2023,Washing_Machine,North,Online,21623.55,0.07,1029.94,86697.78,4,Winter
1115,19-01-2023,Refrigerator,East,Retail,25211.75,0.2,1986.29,23185.65,1,Winter
1116,20-01-2023,Washing_Machine,South,Retail,23203.62,0.11,3761.92,176685.63,8,Winter
1117,21-01-2023,Water_Purifier,East,Retail,79375.48,0.29,3254.02,451961.36,6,Winter
1118,22-01-2023,Air_Conditioner,South,Online,19805.28,0.06,1039,29215.34,1,Winter
1119,23-01-2023,Ceiling_Fan,West,Retail,48164.02,0.16,1234.95,173313.37,4,Winter
1120,24-01-2023,Water_Purifier,South,Online,74394.85,0,3383.3,714010.49,10,Winter
1121,25-01-2023,Refrigerator,West,Retail,16017.24,0.17,4160.37,60199.87,4,Winter
1122,26-01-2023,Refrigerator,East,Online,77814.06,0.02,2072.64,437405.32,6,Winter
1123,27-01-2023,Refrigerator,South,Retail,76060.79,0.34,3178.9,210699.23,3,Winter
1124,28-01-2023,Refrigerator,West,Retail,71342.9,0.28,1267.9,326959.62,5,Winter
1125,29-01-2023,Refrigerator,West,Retail,21091.74,0.17,1901.19,171619.94,8,Winter
1126,30-01-2023,Washing_Machine,West,Online,52554.13,0.03,591.22,508629.22,10,Winter
